Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Pizza Hut,43.657087846294495,-79.37412294281036,Pizza Place
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Ryerson Theatre,43.65941278506566,-79.37999674976807,Movie Theater
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Tim Hortons,43.65685033174256,-79.3767973780632,Coffee Shop
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Good View Chinese Restaurant,43.656791249922385,-79.37613917916755,Chinese Restaurant
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Pita Way,43.661512057192034,-79.3810065733131,Falafel Restaurant
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Subway,43.65695287619877,-79.3772962457842,Sandwich Place
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Alibasha - Shisha bar,43.65677521849946,-79.37576090035644,Bar
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Subway,43.6600869,-79.3782316,Sandwich Place
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Mast Coffee,43.655033,-79.375755,Coffee Shop
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Sol'exotica Tanning Spa,43.65456166444149,-79.37666339350173,Tanning Salon
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Rabba Fine Foods,43.65995917961373,-79.3758000879857,Grocery Store
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Starbucks,43.65484101599912,-79.37581464355652,Coffee Shop
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Ramada Plaza Toronto Downtown,43.661411,-79.376697,Hotel
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Shishalicious,43.65674056762475,-79.37443375003582,Hookah Bar
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Tim Hortons,43.6622422,-79.3768732,Coffee Shop
"Commerce Court, Victoria Hotel",43.65878215,-79.37614684049788,Allan Gardens Dog Park,43.662486052114254,-79.3747407155693,Dog Run
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Starbucks,43.728673,-79.418513,Coffee Shop
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Dino's No Frills,43.730699,-79.418535,Grocery Store
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Ledbury Dog Park,43.728096,-79.42542314529189,Park
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Ledbury Park Skating Rink,43.72721902195227,-79.42499564515232,Skating Rink
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,Toy town,43.729135,-79.418499,Toy / Game Store
"Bedford Park, Lawrence Manor East",43.7297332,-79.424216,McDonald's,43.73254035428967,-79.41979624492376,Fast Food Restaurant
Roselawn,43.7074896,-79.4154939,The Abbot,43.703687730512435,-79.41348481516249,Gastropub
Roselawn,43.7074896,-79.4154939,Hotel Gelato,43.703477773135404,-79.41431071971614,Café
Roselawn,43.7074896,-79.4154939,The Mad Bean Coffee House,43.70352947682181,-79.4136982823359,Coffee Shop
Roselawn,43.7074896,-79.4154939,7 Numbers,43.70363047439462,-79.41372432091855,Italian Restaurant
Roselawn,43.7074896,-79.4154939,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant
Roselawn,43.7074896,-79.4154939,EDO,43.703753667738965,-79.41280203647945,Japanese Restaurant
Roselawn,43.7074896,-79.4154939,TD Canada Trust,43.70402595885575,-79.41258256489618,Bank
Roselawn,43.7074896,-79.4154939,Starbucks,43.704171,-79.411887,Coffee Shop
Roselawn,43.7074896,-79.4154939,Shoppers Drug Mart,43.703442,-79.415367,Pharmacy
Roselawn,43.7074896,-79.4154939,The Bagel House,43.70398896337057,-79.41176966913828,Bagel Shop
Roselawn,43.7074896,-79.4154939,Zen Sushi,43.703717281711185,-79.41411319976874,Sushi Restaurant
Roselawn,43.7074896,-79.4154939,Doppio Zero,43.703474865065324,-79.41419433425875,Italian Restaurant
Roselawn,43.7074896,-79.4154939,Groove School Of Dance,43.70364726481865,-79.41293251818647,Dance Studio
Roselawn,43.7074896,-79.4154939,Ashford Cleaners,43.703199,-79.414102,Dry Cleaner
"Forest Hill North & West, Forest Hill Road Park",43.69574865,-79.4152454,Locksmith Forest Hill,43.693770525826245,-79.41381832406478,Locksmith
"Forest Hill North & West, Forest Hill Road Park",43.69574865,-79.4152454,canadian pharmacy,43.69879799307887,-79.41392183303833,Pharmacy
"Forest Hill North & West, Forest Hill Road Park",43.69574865,-79.4152454,Spots In Toronto,43.69775857937044,-79.41941499710083,Kids Store
"Forest Hill North & West, Forest Hill Road Park",43.69574865,-79.4152454,RATESDOTCA,43.69347921121867,-79.41010773181914,Insurance Office
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Whole Foods Market,43.671954,-79.395543,Grocery Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,L'Unita Restaurant,43.674387404879205,-79.39648826123504,Italian Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Equinox Yorkville,43.67122,-79.394963,Gym
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Mistura,43.67428461619599,-79.398425962694,Italian Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Hazelton Hotel,43.670764448686846,-79.39325718465794,Hotel
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Joso's,43.67483469176536,-79.39617148340865,Mediterranean Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Fieramosca Cafe,43.66938550228104,-79.39731589843764,Italian Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Sotto Sotto,43.67363299036321,-79.39615552537904,Italian Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Summer's Homemade Ice Cream,43.67090278308464,-79.39229888961067,Ice Cream Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,5 Elements Espresso,43.6736953327356,-79.39603742055805,Café
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Whole Hearth Bakery & Cafe,43.67200493427627,-79.39540470993069,Bakery
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Bang & Olufsen Yorkville,43.6748312216317,-79.39661065707067,Electronics Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Catalyst Health,43.670752642604796,-79.39220440276274,Gym / Fitness Center
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Yorkville Club,43.67163604640549,-79.39501501387342,Gym
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Starbucks,43.668615,-79.397387,Coffee Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Morton's The Steakhouse,43.6692689,-79.3950356,Steakhouse
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Oxley Public House,43.67053669383452,-79.3929765998537,Gastropub
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Chabrol,43.67108129272544,-79.39179567701271,French Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Sorry Coffee Co.,43.66995375187845,-79.39182812626106,Coffee Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Museum Tavern,43.668389856295185,-79.3957298399421,Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Alo Bar Yorkville,43.670356,-79.393598,Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Hermes,43.669132231060935,-79.39268274923184,Clothing Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Satori Health & Wellness,43.67160243576992,-79.39326335176882,Spa
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Free People,43.67104453842862,-79.39141616572569,Boutique
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,CHANEL,43.6710538,-79.3923029,Boutique
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,ONE Restaurant/Lounge,43.670809368275535,-79.39327240013003,New American Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Burberry,43.66914488355015,-79.39314134722139,Boutique
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Pure + Simple,43.670379564981474,-79.39163982697664,Spa
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Runners' Shop,43.66892420432032,-79.39507624904259,Sporting Goods Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,MYNC,43.670878998783444,-79.39267651575204,Spa
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Royal Ontario Museum - ROM Governors,43.66822609094647,-79.39380136609779,Office
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Opus Restaurant,43.66917767656106,-79.39724118726546,American Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,B Espresso Bar,43.668143372259195,-79.39608691203554,Coffee Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Remenyi House of Music,43.66831120943481,-79.39584578950773,Music Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,SEPHORA,43.668819,-79.392916,Cosmetics Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Cafe Bora,43.670909,-79.391721,Café
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Gucci,43.66921870072212,-79.39278979877662,Women's Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Le Paradis,43.67500732033419,-79.40003625111297,French Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,KOKO Share Bar,43.671033938155546,-79.39145701257964,Asian Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Momentos,43.67109201637555,-79.39168522042057,Nightclub
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Bar Reyna,43.67013273394129,-79.3933873115207,Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Scollard Variety and Deli,43.67166769782551,-79.39205477197565,American Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,kate spade new york,43.67010860927553,-79.3925672646313,Women's Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Jacques Bistro du Parc,43.670025314883446,-79.3920467921392,French Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Louis Vuitton,43.669020190308586,-79.39354106783867,Boutique
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Bua Thai,43.674808774790584,-79.39667636157816,Thai Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,La Casa Del Habano Cigar Shop,43.670786281682574,-79.39272188293182,Smoke Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Duke of York,43.669186229413306,-79.39752653692135,Pub
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Yoco,43.67004063827107,-79.3921405904893,Dessert Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665,Café
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Hemingway's,43.670080656552734,-79.39274423999642,Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Starbucks,43.66945,-79.39222,Coffee Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Papery,43.67001239638056,-79.39191435116707,Paper / Office Supplies Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Good Press,43.671007863529724,-79.39174281074143,Juice Bar
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Sushi Inn,43.670081544354254,-79.39192647543254,Sushi Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Goldstruck,43.670055560682655,-79.39219867052351,Café
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Club Monaco,43.66878829263775,-79.39368661201557,Clothing Store
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Bata Shoe Museum,43.66741594155602,-79.39996212207879,Museum
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,La Société,43.669059650391596,-79.39278067195926,French Restaurant
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Shoppers Drug Mart,43.668359,-79.396761,Pharmacy
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Tim Hortons,43.66817621882997,-79.39768776297564,Coffee Shop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Royal Canadian Yacht Club,43.66870692322593,-79.39993886412725,Social Club
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Roof Lounge,43.66870073654308,-79.39459434871884,Hotel Bar
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Toni & Guy,43.66844441317472,-79.39480835917645,Salon / Barbershop
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Subway,43.66842331002552,-79.3954206525813,Sandwich Place
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Proof Vodka Bar,43.66825178743181,-79.3962692585201,Cocktail Bar
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,The Fortunate Fox,43.667587,-79.40084,Pub
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Potbelly Sandwich Shop,43.66859679425887,-79.39490019619865,Sandwich Place
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Subway,43.668562523053474,-79.39452031307071,Sandwich Place
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Druxy's ROM Cafe,43.66774082726334,-79.39546902197795,Deli / Bodega
"The Annex, North Midtown, Yorkville",43.6713861,-79.39756691740916,Dr. Andrew Leung and Assoc.,43.66746042007,-79.4002719531707,Optical Shop
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Queen's Park,43.66394609897775,-79.39217952520835,Park
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Innis Cafe,43.665401003815745,-79.39971478706231,Café
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
"University of Toronto, Harbord",43.663461999999996,-79.39775965337452,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
